"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id","states"
24577,NULL,20,"42",2097755,"0","42",NULL,"05:00:00","13:00:00",19,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1330","BAR2097755","I","0+0+0+0","13002","TRANSPORT AMBIANT","5129TU203","BA","BEN AROUS","BAR","BAR","AZI",NULL,"8364831","BAR","BAR","Aziza","BAR0326-005310","3","True",NULL,"QUAI-TPK",NULL,NULL,"5129TU203","101","done"
13945,NULL,20,"459",2092156,"0","312",NULL,"04:00:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1352","BAR2092156","I","0+0+0+0","7360657","TRANSPORT AMBIANT","6084TU223","GF","GAFSA","GAB","GAB","AZI",NULL,"8354870","GAB","GAB","Aziza","BAR0326-000549","5","False",NULL,"QUAI-BHF",NULL,NULL,"6084TU223","102","done"
13944,NULL,20,"262",1807692,"0","262",NULL,"04:00:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1352","SAL1807692","I","0+0+0+0","7360657","TRANSPORT AMBIANT","6084TU223","GF","GAFSA","GAB","GAB","AZI",NULL,"8354870","GAB","GAB","Aziza","SAL0326-001018","12","False",NULL,"QUAI-SAH",NULL,NULL,"6084TU223","102","done"
18611,NULL,20,"403",1807773,"0","403",NULL,"11:30:00","18:00:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1561","SAL1807773","I","0+0+0+0","7360657","TRANSPORT AMBIANT","6084TU223","ME","MEDENNINE","GAB","GAB","AZI",NULL,"8361445","GAB","GAB","Aziza","SAL0326-001099","2","False",NULL,"QUAI-SAH",NULL,NULL,"6084TU223","102","done"
18618,NULL,20,"141",257721,"0","141",NULL,"11:30:00","18:00:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1561","GAB0257721","I","0+0+0+0","7360657","TRANSPORT AMBIANT","6084TU223","ME","MEDENNINE","GAB","GAB","AZI",NULL,"8361445","GAB","GAB","Aziza","GAB0326-000688","1","False",NULL,"QUAI-GAB",NULL,NULL,"6084TU223","102","done"
13929,NULL,20,"459",2087650,"0","312",NULL,"04:00:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1352","BAR2087650","I","0+0+0+0","7360657","TRANSPORT AMBIANT","6084TU223","GF","GAFSA","GAB","GAB","AZI",NULL,"8354870","GAB","GAB","Aziza","BAR0226-017762","3","False",NULL,"QUAI-BHF",NULL,NULL,"6084TU223","102","done"
7635,NULL,20,"459",2090769,"0","312",NULL,"04:00:00","13:30:00",12,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1352","BAR2090769","I","0+0+0+0","7360657","TRANSPORT AMBIANT","6084TU223","GF","GAFSA","GAB","GAB","AZI",NULL,"8354870","GAB","GAB","Aziza","BAR0226-019596","7","False",NULL,"QUAI-BHF",NULL,NULL,"6084TU223","102","done"
6805,"2026-02-28 00:00:00",10,"11",1804714,"0","11",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1238","SAL1804714","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015651","6","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
7979,NULL,10,"17",1803127,"60","17",NULL,"10:30:00","12:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1512","SAL1803127","I","0+0+0+0","101355","TRANSPORT AMBIANT","5086TU198","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328798","SAL","SAL","AZIZA","SAL0226-014405","2","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
7980,NULL,10,"17",1804362,"60","17",NULL,"10:30:00","12:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1512","SAL1804362","I","0+0+0+0","101355","TRANSPORT AMBIANT","5086TU198","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328798","SAL","SAL","AZIZA","SAL0226-015266","3","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
8002,NULL,10,"17",1802798,"60","17",NULL,"10:30:00","12:30:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1512","SAL1802798","I","0+0+0+0","101355","TRANSPORT AMBIANT","5086TU198","SS","SOUSSE","SAL","SAL","AZI",NULL,"8328798","SAL","SAL","AZIZA","SAL0226-014074","1","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
8663,NULL,10,"46",1803021,"0","46",NULL,"07:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1326","SAL1803021","I","0+0+0+0","101355","TRANSPORT AMBIANT","5086TU198","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327585","SAL","SAL","AZIZA","SAL0226-014299","3","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
8664,NULL,10,"46",1802074,"0","46",NULL,"07:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1326","SAL1802074","I","0+0+0+0","101355","TRANSPORT AMBIANT","5086TU198","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327585","SAL","SAL","AZIZA","SAL0226-013319","2","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
8765,NULL,10,"156",2082885,"0","156",NULL,"07:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1326","BAR2082885","I","0+0+0+0","101355","TRANSPORT SPOT","5086TU198","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327585","SAL","SAL","AZIZA","BAR0226-013539","4","False",NULL,"QUAI-BHF",NULL,NULL,"5086TU198","103","done"
8809,NULL,10,"46",1804335,"0","46",NULL,"07:00:00","10:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1326","SAL1804335","I","0+0+0+0","101355","TRANSPORT AMBIANT","5086TU198","MH","MAHDIA","SAL","SAL","AZI",NULL,"8327585","SAL","SAL","AZIZA","SAL0226-015239","1","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
22177,NULL,10,"9",NULL,"0","9",NULL,"07:50:00","16:15:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T014","1129","SALDIV0014918","I","0+0+0+0","101355","TRANSPORT TECHNIQUE","3229TU198","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8357389","SAL","SAL","AZIZA","SAL0326-001949","1","False",NULL,"9002",NULL,NULL,"3229TU198","103","done"
6108,"2026-02-28 00:00:00",10,"19",1803730,"0","19",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1566","SAL1803730","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015050","3","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6109,"2026-02-28 00:00:00",10,"11",1804909,"0","11",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1238","SAL1804909","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015850","7","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6129,"2026-02-28 00:00:00",10,"19",1804898,"0","19",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1566","SAL1804898","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015839","4","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6130,"2026-02-28 00:00:00",10,"20",1803573,"0","20",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1138","SAL1803573","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-014884","13","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6132,"2026-02-28 00:00:00",10,"20",1803708,"0","20",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1138","SAL1803708","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015028","16","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6397,"2026-02-28 00:00:00",10,"19",1805381,"0","19",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1566","SAL1805381","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015913","2","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6527,"2026-02-28 00:00:00",10,"11",1803715,"0","11",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1238","SAL1803715","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-015035","8","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
6750,"2026-02-28 00:00:00",10,"11",1803604,"0","11",NULL,"07:00:00","12:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T007","1238","SAL1803604","I","0+0+0+0","101355","TRANSPORT DU FRAIS // 4?C","5086TU198","MS","MOUNASTIR","SAL","SAL","AZI","TFSH3","8321992","SAL","SAL","AZIZA","SAL0226-014915","5","False",NULL,"QUAI-SAH",NULL,NULL,"5086TU198","103","done"
3312,NULL,10,"7",NULL,"60","7",NULL,"07:00:00","11:00:00",180,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T011","1047","NAS2603049564761","I","0+51.69+0+0","1071","TRANSPORT FRUIT","6064TU197","AN","ARIANA","NAS","9901","AZI",NULL,"8335582","9901","BKS","Fleg","NAS0226-005553","1","False",NULL,"NAS",NULL,NULL,"6064TU197","33","done"
22999,NULL,20,"186",258173,"60","186",NULL,"04:15:00","12:00:00",24,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1190","GAB0258173","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","GF","GAFSA","GAB","GAB","AZI",NULL,"8369253","GAB","GAB","Aziza","GAB0326-001104","2","False",NULL,"QUAI-GAB",NULL,NULL,"2063TU203","105","done"
5639,NULL,20,"457",2087943,"0","313",NULL,"04:15:00","10:00:00",22,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1170","BAR2087943","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","GF","GAFSA","GAB","GAB","AZI",NULL,"8354703","GAB","GAB","Aziza","BAR0226-018055","4","False",NULL,"QUAI-BHF",NULL,NULL,"2063TU203","105","done"
22998,NULL,20,"186",258177,"0","186",NULL,"04:15:00","12:00:00",24,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1381","GAB0258177","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","GF","GAFSA","GAB","GAB","AZI",NULL,"8369253","GAB","GAB","Aziza","GAB0326-001108","1","False",NULL,"QUAI-GAB",NULL,NULL,"2063TU203","105","done"
23829,NULL,20,"424",1807715,"0","424",NULL,"04:15:00","09:45:00",19,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1395","SAL1807715","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","KB","KEBILI","GAB","GAB","AZI",NULL,"8361409","GAB","GAB","Aziza","SAL0326-001041","4","False",NULL,"QUAI-SAH",NULL,NULL,"2063TU203","105","done"
15005,NULL,20,"107",257015,"0","107",NULL,"04:15:00","12:00:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1403","GAB0257015","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","ME","MEDENNINE","GAB","GAB","AZI",NULL,"8339363","GAB","GAB","Aziza","GAB0226-004457","2","False",NULL,"QUAI-GAB",NULL,NULL,"2063TU203","105","done"
8938,"2026-02-27 00:00:00",20,"137",256099,"0","137",NULL,"04:30:00","11:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1315","GAB0256099","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","KB","KEBILI","GAB","GAB","AZI",NULL,"8331286","GAB","GAB","Aziza","GAB0226-003692","1","False",NULL,"QUAI-GAB",NULL,NULL,"2063TU203","105","done"
17729,NULL,20,"0",NULL,"0","0",NULL,"10:15:00","18:00:00",58,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1592","GAB0257723R1","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","ME","MEDENNINE","GAB","GAB","AZI","TSGAB20","8355525","GAB","GAB","Aziza","GAB0326-001038","6","False",NULL,"QUAI-GAB",NULL,NULL,"2063TU203","105","done"
17730,NULL,20,"403",1807719,"0","403",NULL,"10:15:00","18:00:00",58,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI96","T004","1411","SAL1807719","E","0+0+0+0","13160","TRANSPORT AMBIANT","2063TU203","ME","MEDENNINE","GAB","GAB","AZI","TSGAB20","8355525","GAB","GAB","Aziza","SAL0326-001045","5","False",NULL,"QUAI-SAH",NULL,NULL,"2063TU203","105","done"
19826,NULL,10,"173",258101,"0","173",NULL,"13:15:00","19:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI76","T007","1528","GAB0258101","E","0+0+0+0","13137","TRANSPORT DU FRAIS // 4?C","9612TU204","ME","MEDENNINE","GAB","GAB","AZI",NULL,"8372086","GAB","GAB","Aziza","GAB0326-001003","9","False",NULL,"QUAI-GAB",NULL,NULL,"9612TU204","106","done"
25515,NULL,20,"11",1807654,"60","11",NULL,"15:00:00","17:30:00",18,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1266","SAL1807654","I","0+0+0+0","412526","TRANSPORT AMBIANT","6154TU201","MS","MOUNASTIR","SAL","SAL","AZI",NULL,"8360759","SAL","SAL",NULL,"SAL0326-000980","3","False",NULL,"QUAI-SAH",NULL,NULL,"6154TU201","108","done"
6779,NULL,20,"220",2087944,"60","220",NULL,"11:30:00","15:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1171","BAR2087944","I","0+0+0+0","412526","TRANSPORT SPOT","601TU240","SF","SFAX","SAL","SFX","AZI",NULL,"8356558","SAL","SAL",NULL,"BAR0226-018056","4","False",NULL,"QUAI-BHF",NULL,NULL,"601TU240","108","done"
6780,NULL,20,"220",2086616,"60","220",NULL,"11:30:00","15:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1529","BAR2086616","I","0+0+0+0","412526",NULL,"601TU240","SF","SFAX","SAL","SFX","AZI",NULL,"8356558","SAL","SAL",NULL,"BAR0226-016570","11","False",NULL,"QUAI-BHF",NULL,NULL,"601TU240","108","done"
20805,NULL,20,"153",2087746,"0","153",NULL,"07:00:00","10:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1485","BAR2087746","I","0+0+0+0","412526","TRANSPORT SPOT","6154TU201","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357493","SAL","SAL",NULL,"BAR0226-017858","3","False",NULL,"QUAI-BHF",NULL,NULL,"6154TU201","108","done"
20806,NULL,20,"43",1807747,"0","43",NULL,"07:00:00","10:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1485","SAL1807747","I","0+0+0+0","412526","TRANSPORT AMBIANT","6154TU201","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357493","SAL","SAL",NULL,"SAL0326-001073","1","False",NULL,"QUAI-SAH",NULL,NULL,"6154TU201","108","done"
20807,NULL,20,"43",1807137,"0","43",NULL,"07:00:00","10:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1485","SAL1807137","I","0+0+0+0","412526","TRANSPORT AMBIANT","6154TU201","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357493","SAL","SAL",NULL,"SAL0326-000427","2","False",NULL,"QUAI-SAH",NULL,NULL,"6154TU201","108","done"
20814,NULL,20,"153",2090872,"0","153",NULL,"07:00:00","10:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1485","BAR2090872","I","0+0+0+0","412526","TRANSPORT SPOT","6154TU201","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357493","SAL","SAL",NULL,"BAR0226-019699","5","False",NULL,"QUAI-BHF",NULL,NULL,"6154TU201","108","done"
20815,NULL,20,"153",2088214,"0","153",NULL,"07:00:00","10:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1485","BAR2088214","I","0+0+0+0","412526","TRANSPORT SPOT","6154TU201","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357493","SAL","SAL",NULL,"BAR0226-018326","4","False",NULL,"QUAI-BHF",NULL,NULL,"6154TU201","108","done"
20816,NULL,20,"153",2086609,"0","153",NULL,"07:00:00","10:00:00",16,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1485","BAR2086609","I","0+0+0+0","412526","TRANSPORT SPOT","6154TU201","MH","MAHDIA","SAL","SAL","AZI",NULL,"8357493","SAL","SAL",NULL,"BAR0226-016563","6","False",NULL,"QUAI-BHF",NULL,NULL,"6154TU201","108","done"
6761,NULL,20,"55",373510,"60","55",NULL,"11:30:00","15:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1171","SFX0373510","I","0+0+0+0","412526","TRANSPORT AMBIANT","601TU240","SF","SFAX","SAL","SFX","AZI",NULL,"8356558","SAL","SAL",NULL,"SFX0326-000429","1","False",NULL,"QUAI-SFX",NULL,NULL,"601TU240","108","done"
6764,NULL,20,"124",1807615,"60","124",NULL,"11:30:00","15:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1171","SAL1807615","I","0+0+0+0","412526","TRANSPORT AMBIANT","601TU240","SF","SFAX","SAL","SFX","AZI",NULL,"8356558","SAL","SAL",NULL,"SAL0326-000941","13","False",NULL,"QUAI-SAH",NULL,NULL,"601TU240","108","done"
6781,NULL,20,"220",2092027,"60","220",NULL,"11:30:00","15:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1171","BAR2092027","I","0+0+0+0","412526","TRANSPORT SPOT","601TU240","SF","SFAX","SAL","SFX","AZI",NULL,"8356558","SAL","SAL",NULL,"BAR0326-000420","5","False",NULL,"QUAI-BHF",NULL,NULL,"601TU240","108","done"
6782,NULL,20,"220",2088249,"60","220",NULL,"11:30:00","15:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1529","BAR2088249","I","0+0+0+0","412526",NULL,"601TU240","SF","SFAX","SAL","SFX","AZI",NULL,"8356558","SAL","SAL",NULL,"BAR0226-018361","10","False",NULL,"QUAI-BHF",NULL,NULL,"601TU240","108","done"
11158,NULL,10,"37",2100243,"0","37",NULL,"10:30:00","16:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1287","BKS2100243","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8334881","BKS","BKS",NULL,"BKS0226-021209","6","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
11157,NULL,10,"37",2100242,"0","37",NULL,"10:30:00","16:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1123","BKS2100242","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8334881","BKS","BKS",NULL,"BKS0226-021208","4","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
11156,NULL,10,"28",2100240,"0","28",NULL,"10:30:00","16:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1053","BKS2100240","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8334881","BKS","BKS",NULL,"BKS0226-021206","1","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
11155,NULL,10,"37",2100239,"0","37",NULL,"10:30:00","16:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1015","BKS2100239","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8334881","BKS","BKS",NULL,"BKS0226-021205","5","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
11154,NULL,10,"28",2100241,"0","28",NULL,"10:30:00","16:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1092","BKS2100241","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8334881","BKS","BKS",NULL,"BKS0226-021207","2","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
11153,NULL,10,"37",2100244,"0","37",NULL,"10:30:00","16:00:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1459","BKS2100244","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8334881","BKS","BKS",NULL,"BKS0226-021210","3","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
6641,NULL,10,"35",2103731,"0","35",NULL,"12:00:00","14:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1024","BKS2103731","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","AN","ARIANA","BKS","BKS","AZI",NULL,"8359345","BKS","BKS",NULL,"BKS0326-002829","2","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
22189,NULL,10,"39",2102029,"0","39",NULL,"14:30:00","18:30:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1228","BKS2102029","I","0+0+0+0","1403","TRANSPORT AMBIANT","2714TU210","NB","NABEUL","BKS","BKS","AZI",NULL,"8357174","BKS","BKS",NULL,"BKS0326-001386","2","False",NULL,"QUAI-BKS",NULL,NULL,"2714TU210","110","done"
