"id","cdate","entnbpal","otskm2","otsnumbdx","plakm1","plakm2","voydtd","voyhrd","voyhrf","voypal","performance_camion","performance_chauffeur","taux_remplissage_pal","taux_remplissage_ton","mdate","km_tsp","voydtf","createdAt","updatedAt","affcode","artcode","otdcode","otscontainer","otsetat","ottmt","placha1i","plalib","plamoti","plargiarr","rgilibl","sitcode","sitsiretedi","tiecode","toucode","voycle","sitechauff","sitecamion","salmemoe","otsnum","platouordre","salmobilite","toutrafcode","chargement","otdhd","voymemo","camion_code","sal_id"
17851,NULL,10,"74",NULL,"60","74",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GSF254-AD","SFX0373143","I","0+0+0+0","318","TRANSPORT AMBIANT","5014TU203","SF","SFAX","SFX","SFX","DGC",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-004217","8","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
17850,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","PSF227-AD1","SFX0373103","I","0+0+0+0","318","TRANSPORT CONTR?L? // 12?C","5014TU203","SF","SFAX","SFX","SFX","CSG",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-004172","3","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
17849,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","SBA001-A42","SFX0373104","I","0+0+0+0","318","TRANSPORT AMBIANT","5014TU203","SF","SFAX","SFX","SFX","DGC",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-004173","4","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
17842,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","PSF355-AD1","SFX0373109","I","0+0+0+0","318","TRANSPORT CONTR?L? // 12?C","5014TU203","SF","SFAX","SFX","SFX","IND",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-004176","5","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
9091,NULL,10,"0",372337,"60","0",NULL,"19:30:00","21:00:00",9,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI38","T004","1028","SFX0372337","E","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","AZI",NULL,"8329559","SFX","SFX","AZIZA","SFX0226-003490","2","False",NULL,"QUAI-SFX",NULL,NULL,"8009TU204",NULL
17841,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","PSF320-AD","SFX0373062","I","0+0+0+0","318","TRANSPORT AMBIANT","5014TU203","SF","SFAX","SFX","SFX","CSG",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-004131","2","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
831,NULL,10,"54",NULL,"60","54",NULL,"08:00:00","14:00:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","PSF372-AD1","SFX0373012","I","0+0+0+0","305","TRANSPORT AMBIANT","2692TU198","SF","SFAX","SFX","SFX","CSG",NULL,"8335970","SFX","SFX","GROUPE","SFX0226-004080","12","False",NULL,"QUAI-SFX",NULL,NULL,"2692TU198",NULL
825,NULL,20,"0",NULL,"0","0",NULL,"11:00:00","12:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI22","T033","9005","SFXDIV0014646","E","0+0+0+0","13082","TRANSPORT INTER DEPOT ANNEXE","7702TU202","SF","SFAX","SFX","SFX","AZI",NULL,"8342955","SFX","SFX","AZIZA","SFX0326-000256","1","False",NULL,"9005",NULL,NULL,"7702TU202",NULL
14079,NULL,10,"127",1807569,"60","127",NULL,"09:45:00","11:45:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1037","SAL1807569","I","0+0+0+0","101426","TRANSPORT AMBIANT","3071TU181","SF","SFAX","SFX","SFX","AZI",NULL,"8356448","SFX","SFX",NULL,"SAL0326-000895","8","False",NULL,"QUAI-SAH",NULL,NULL,"3071TU181",NULL
9102,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","GSF136-AD1","SFX0374165","I","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","CSG",NULL,"8368823","SFX","SFX","AZIZA","SFX0326-001027","11","False",NULL,"QUAI-SFX",NULL,NULL,"8009TU204",NULL
14080,NULL,10,"47",373502,"60","47",NULL,"09:45:00","11:45:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1037","SFX0373502","I","0+0+0+0","101426","TRANSPORT AMBIANT","3071TU181","SF","SFAX","SFX","SFX","AZI",NULL,"8356448","SFX","SFX",NULL,"SFX0326-000421","2","False",NULL,"QUAI-SFX",NULL,NULL,"3071TU181",NULL
14081,NULL,10,"47",373833,"60","47",NULL,"09:45:00","11:45:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1037","SFX0373833","I","0+0+0+0","101426","TRANSPORT AMBIANT","3071TU181","SF","SFAX","SFX","SFX","AZI",NULL,"8356448","SFX","SFX",NULL,"SFX0326-000715","1","False",NULL,"QUAI-SFX",NULL,NULL,"3071TU181",NULL
1183,NULL,20,"125",373551,"60","125",NULL,"12:00:00","20:00:00",22,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1466","SFX0373551","I","0+0+0+0","841","TRANSPORT AMBIANT","8226TU215","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8353855","SFX","SFX","SURG","SFX0326-000470","2","False",NULL,"QUAI-SFX",NULL,NULL,"8226TU215",NULL
6994,NULL,16,"0",373147,"60","0",NULL,"12:00:00","14:30:00",11,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1250","SFX0373147","I","0+0+0+0","412475","TRANSPORT AMBIANT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8337850","SFX","SFX","Aziza","SFX0226-004221","1","False",NULL,"QUAI-SFX",NULL,NULL,"1773TU188",NULL
17840,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","PSF302-AD","SFX0373123","I","0+0+0+0","318","TRANSPORT CONTR?L? // 12?C","5014TU203","SF","SFAX","SFX","SFX","IND",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-004191","6","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
13376,"2026-02-28 00:00:00",10,"47",NULL,"60","47",NULL,"08:30:00","14:00:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","GSF226-AD","SFX0372601","I","0+0+0+0","305","TRANSPORT CONTR?L? // 12?C","2692TU198","SF","SFAX","SFX","SFX","IND",NULL,"8322648","SFX","SFX","GROUPE","SFX0226-003756","4","False",NULL,"QUAI-SFX",NULL,NULL,"2692TU198",NULL
25582,NULL,20,"221",2087717,"60","221",NULL,"15:00:00","18:00:00",2,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1438","BAR2087717","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8361102","SFX","SFX","AZIZA","BAR0226-017829","5","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215",NULL
25583,NULL,20,"221",2090837,"60","221",NULL,"15:00:00","18:00:00",2,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1438","BAR2090837","I","0+0+0+0","13005","TRANSPORT SPOT","8226TU215","SF","SFAX","SFX","SFX","AZI",NULL,"8361102","SFX","SFX","AZIZA","BAR0226-019664","3","False",NULL,"QUAI-BHF",NULL,NULL,"8226TU215",NULL
2988,NULL,350,"47",373689,"60","47",NULL,"07:00:00","17:00:00",26,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T008","1426","SFX0373689","I","0+0+0+0","412475","TRANSPORT SURGELE // -22?C","4994TU211","SF","SFAX","SFX","SFX","AZI",NULL,"8354740","SFX","SFX","Aziza","SFX0326-000621","15","False",NULL,"QUAI-SFX",NULL,NULL,"4994TU211",NULL
2987,NULL,16,"394",2087762,"60","269",NULL,"15:00:00","23:59:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1511","BAR2087762","I","0+0+0+0","101386",NULL,"1773TU188","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8353743","SFX","SFX","AZIZA","BAR0226-017874","5","False",NULL,"QUAI-BHF",NULL,NULL,"1773TU188",NULL
17796,NULL,20,"433",2088322,"60","251",NULL,"04:00:00","12:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1209","BAR2088322","I","0+0+0+0","101386",NULL,"7702TU202","KS","KASSERINE","SFX","SFX","AZI",NULL,"8349725","SFX","SFX","AZIZA","BAR0226-018456","5","False",NULL,"QUAI-BHF",NULL,NULL,"7702TU202",NULL
17795,NULL,20,"433",2090646,"60","251",NULL,"04:00:00","12:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1209","BAR2090646","I","0+0+0+0","101386",NULL,"7702TU202","KS","KASSERINE","SFX","SFX","AZI",NULL,"8349725","SFX","SFX","AZIZA","BAR0226-019473","3","False",NULL,"QUAI-BHF",NULL,NULL,"7702TU202",NULL
17794,NULL,20,"182",373514,"60","182",NULL,"04:00:00","12:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","1209","SFX0373514","I","0+0+0+0","101386","TRANSPORT AMBIANT","7702TU202","KS","KASSERINE","SFX","SFX","AZI",NULL,"8349725","SFX","SFX","AZIZA","SFX0326-000433","1","False",NULL,"QUAI-SFX",NULL,NULL,"7702TU202",NULL
24673,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","10:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI38","T004","PSF302-AD","SFX0373787","E","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","CSG",NULL,"8364940","SFX","SFX","AZIZA","SFX0326-000662","1","False",NULL,"QUAI-SFX",NULL,NULL,"8009TU204",NULL
17787,"2026-02-20 00:00:00",10,"0",NULL,"0","0",NULL,"20:00:00","02:00:00",0,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T032","9005","SFXDIV0013172","I","0+0+0+0","412476","TRANSPORT MISSION PARC","CHFR_PARC","SF","SFAX","SFX","SFX","SOTULOG-AD1",NULL,"8287743","SFX","BAR","Aziza","SFX0226-002634","1","False",NULL,"9005",NULL,NULL,"CHFR_PARC",NULL
7722,NULL,16,"0",NULL,"0","0",NULL,"10:30:00","11:00:00",15,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T033","9005","SFXDIV0014655","E","0+0+0+0","13146","TRANSPORT INTER DEPOT ANNEXE","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8342964","SFX","SFX","Aziza","SFX0326-000265","1","False",NULL,"9005",NULL,NULL,"1773TU188",NULL
17735,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",4,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T003","CSF108-AD1","SFX0372555","I","0+0+0+0","318","TRANSPORT CONTR?L? // 12?C","5014TU203","SF","SFAX","SFX","SFX","IND",NULL,"8338515","SFX","SFX","GROUPE","SFX0226-003712","1","False",NULL,"QUAI-SFX",NULL,NULL,"5014TU203",NULL
17728,NULL,16,"0",373828,"60","0",NULL,"15:30:00","19:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T004","1116","SFX0373828","E","0+0+0+0","13146","TRANSPORT AMBIANT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8355536","SFX","SFX","Aziza","SFX0326-000710","1","False",NULL,"QUAI-SFX",NULL,NULL,"1773TU188",NULL
17727,NULL,16,"247",2091988,"60","247",NULL,"15:30:00","19:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T017","1116","BAR2091988","E","0+0+0+0","13146","TRANSPORT SPOT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8355536","SFX","SFX","Aziza","BAR0326-000381","4","False",NULL,"QUAI-BHF",NULL,NULL,"1773TU188",NULL
4865,NULL,9,"60",372478,"60","60",NULL,"13:30:00","15:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF135","T004","1456","SFX0372478","E","0+0+0+0","TRP062","TRANSPORT AMBIANT","5197TU137","SF","SFAX","SFX","SFX","AZI",NULL,"8329502","SFX","SFX",NULL,"SFX0226-003631","2","False",NULL,"QUAI-SFX",NULL,NULL,"5197TU137",NULL
4864,NULL,9,"135",1803097,"60","135",NULL,"13:30:00","15:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF135","T004","1456","SAL1803097","E","0+0+0+0","TRP062","TRANSPORT AMBIANT","5197TU137","SF","SFAX","SFX","SFX","AZI",NULL,"8329502","SFX","SFX",NULL,"SAL0226-014375","3","False",NULL,"QUAI-SAH",NULL,NULL,"5197TU137",NULL
4863,NULL,9,"60",372824,"60","60",NULL,"13:30:00","15:30:00",7,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AF135","T004","1456","SFX0372824","E","0+0+0+0","TRP062","TRANSPORT AMBIANT","5197TU137","SF","SFAX","SFX","SFX","AZI",NULL,"8329502","SFX","SFX",NULL,"SFX0226-003936","1","False",NULL,"QUAI-SFX",NULL,NULL,"5197TU137",NULL
17720,NULL,16,"247",2090564,"60","247",NULL,"15:30:00","19:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T017","1116","BAR2090564","E","0+0+0+0","13146","TRANSPORT SPOT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8355536","SFX","SFX","Aziza","BAR0226-019391","5","False",NULL,"QUAI-BHF",NULL,NULL,"1773TU188",NULL
17719,NULL,16,"164",1807591,"60","164",NULL,"15:30:00","19:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T004","1116","SAL1807591","E","0+0+0+0","13146","TRANSPORT AMBIANT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8355536","SFX","SFX","Aziza","SAL0326-000917","6","False",NULL,"QUAI-SAH",NULL,NULL,"1773TU188",NULL
17718,NULL,16,"247",2087439,"60","247",NULL,"15:30:00","19:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T017","1116","BAR2087439","E","0+0+0+0","13146","TRANSPORT SPOT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8355536","SFX","SFX","Aziza","BAR0226-017551","2","False",NULL,"QUAI-BHF",NULL,NULL,"1773TU188",NULL
17717,NULL,16,"247",2087890,"60","247",NULL,"15:30:00","19:00:00",14,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI82","T017","1116","BAR2087890","E","0+0+0+0","13146","TRANSPORT SPOT","1773TU188","SF","SFAX","SFX","SFX","AZI",NULL,"8355536","SFX","SFX","Aziza","BAR0226-018002","3","False",NULL,"QUAI-BHF",NULL,NULL,"1773TU188",NULL
17716,NULL,20,"169",1807610,"60","169",NULL,"04:00:00","14:00:00",22,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI39","T004","1161","SAL1807610","E","0+0+0+0","13100","TRANSPORT AMBIANT","5400TU201","KS","KASSERINE","SFX","SFX","AZI",NULL,"8355546","SFX","SFX","AZIZA","SAL0326-000936","3","False",NULL,"QUAI-SAH",NULL,NULL,"5400TU201",NULL
17715,NULL,20,"163",373841,"60","163",NULL,"04:00:00","14:00:00",22,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI39","T004","1210","SFX0373841","E","0+0+0+0","13100","TRANSPORT AMBIANT","5400TU201","KS","KASSERINE","SFX","SFX","AZI",NULL,"8355546","SFX","SFX","AZIZA","SFX0326-000723","2","False",NULL,"QUAI-SFX",NULL,NULL,"5400TU201",NULL
17714,NULL,20,"183",1807629,"60","183",NULL,"04:00:00","14:00:00",22,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI39","T004","1210","SAL1807629","E","0+0+0+0","13100","TRANSPORT AMBIANT","5400TU201","KS","KASSERINE","SFX","SFX","AZI",NULL,"8355546","SFX","SFX","AZIZA","SAL0326-000955","4","False",NULL,"QUAI-SAH",NULL,NULL,"5400TU201",NULL
14088,NULL,10,"221",2086449,"60","221",NULL,"09:45:00","11:45:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1037","BAR2086449","I","0+0+0+0","101426","TRANSPORT SPOT","3071TU181","SF","SFAX","SFX","SFX","AZI",NULL,"8356448","SFX","SFX",NULL,"BAR0226-016403","5","False",NULL,"QUAI-BHF",NULL,NULL,"3071TU181",NULL
14089,NULL,10,"221",2091931,"60","221",NULL,"09:45:00","11:45:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1037","BAR2091931","I","0+0+0+0","101426","TRANSPORT SPOT","3071TU181","SF","SFAX","SFX","SFX","AZI",NULL,"8356448","SFX","SFX",NULL,"BAR0326-000324","6","False",NULL,"QUAI-BHF",NULL,NULL,"3071TU181",NULL
4858,NULL,18,"127",1807623,"60","127",NULL,"15:30:00","17:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI52","T004","1188","SAL1807623","E","0+0+0+0","13114","TRANSPORT AMBIANT","2203TU185","SF","SFAX","SFX","SFX","AZI",NULL,"8356599","SFX","SFX","AZIZA","SAL0326-000949","8","False",NULL,"QUAI-SAH",NULL,NULL,"2203TU185",NULL
11774,"2026-02-28 00:00:00",350,"0",372389,"60","0",NULL,"07:00:00","17:00:00",36,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T008","1234","SFX0372389","I","0+0+0+0","101427","TRANSPORT SURGELE // -22?C","4994TU211","SF","SFAX","SFX","SFX","AZI",NULL,"8324340","SFX","SFX",NULL,"SFX0226-003542","24","False",NULL,"QUAI-SFX",NULL,NULL,"4994TU211",NULL
11775,"2026-02-28 00:00:00",350,"0",372351,"60","0",NULL,"07:00:00","17:00:00",36,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T008","1116","SFX0372351","I","0+0+0+0","101427","TRANSPORT SURGELE // -22?C","4994TU211","SF","SFAX","SFX","SFX","AZI",NULL,"8324340","SFX","SFX",NULL,"SFX0226-003504","19","False",NULL,"QUAI-SFX",NULL,NULL,"4994TU211",NULL
4857,NULL,18,"221",2090631,"60","221",NULL,"15:30:00","17:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI52","T017","1188","BAR2090631","E","0+0+0+0","13114","TRANSPORT SPOT","2203TU185","SF","SFAX","SFX","SFX","AZI",NULL,"8356599","SFX","SFX","AZIZA","BAR0226-019458","4","False",NULL,"QUAI-BHF",NULL,NULL,"2203TU185",NULL
4856,NULL,18,"221",2092043,"60","221",NULL,"15:30:00","17:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI52","T017","1188","BAR2092043","E","0+0+0+0","13114","TRANSPORT SPOT","2203TU185","SF","SFAX","SFX","SFX","AZI",NULL,"8356599","SFX","SFX","AZIZA","BAR0326-000436","3","False",NULL,"QUAI-BHF",NULL,NULL,"2203TU185",NULL
14090,NULL,10,"221",2090485,"60","221",NULL,"09:45:00","11:45:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T017","1037","BAR2090485","I","0+0+0+0","101426","TRANSPORT SPOT","3071TU181","SF","SFAX","SFX","SFX","AZI",NULL,"8356448","SFX","SFX",NULL,"BAR0226-019312","4","False",NULL,"QUAI-BHF",NULL,NULL,"3071TU181",NULL
4855,NULL,18,"221",2087509,"60","221",NULL,"15:30:00","17:30:00",17,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI52","T017","1188","BAR2087509","E","0+0+0+0","13114","TRANSPORT SPOT","2203TU185","SF","SFAX","SFX","SFX","AZI",NULL,"8356599","SFX","SFX","AZIZA","BAR0226-017621","6","False",NULL,"QUAI-BHF",NULL,NULL,"2203TU185",NULL
11776,"2026-02-28 00:00:00",350,"0",372679,"60","0",NULL,"07:00:00","17:00:00",36,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T008","1529","SFX0372679","I","0+0+0+0","101427","TRANSPORT SURGELE // -22?C","4994TU211","SF","SFAX","SFX","SFX","AZI",NULL,"8324340","SFX","SFX",NULL,"SFX0226-003846","17","False",NULL,"QUAI-SFX",NULL,NULL,"4994TU211",NULL
23856,NULL,10,"394",2088280,"60","269",NULL,"15:00:00","22:00:00",8,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,NULL,"1568","BAR2088280","I","0+0+0+0","841",NULL,"3071TU181","SZ","SIDI BOUZID","SFX","SFX","AZI",NULL,"8357164","SFX","SFX","SURG","BAR0226-018392","6","False",NULL,"QUAI-BHF",NULL,NULL,"3071TU181",NULL
2946,NULL,10,"47",372453,"60","47",NULL,"15:00:00","17:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI38","T004","1386","SFX0372453","E","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","AZI",NULL,"8329769","SFX","SFX","AZIZA","SFX0226-003606","2","False",NULL,"QUAI-SFX",NULL,NULL,"8009TU204",NULL
2945,NULL,10,"127",1803064,"60","127",NULL,"15:00:00","17:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI38","T004","1386","SAL1803064","E","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","AZI",NULL,"8329769","SFX","SFX","AZIZA","SAL0226-014342","4","False",NULL,"QUAI-SAH",NULL,NULL,"8009TU204",NULL
2944,NULL,10,"221",2082940,"60","221",NULL,"15:00:00","17:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI38","T017","1386","BAR2082940","E","0+0+0+0","13099","TRANSPORT SPOT","8009TU204","SF","SFAX","SFX","SFX","AZI",NULL,"8329769","SFX","SFX","AZIZA","BAR0226-013594","3","False",NULL,"QUAI-BHF",NULL,NULL,"8009TU204",NULL
8660,NULL,10,"47",NULL,"60","47",NULL,"08:00:00","14:30:00",6,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T004","PSF188-AD1","SFX0374121","I","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","CSG",NULL,"8368823","SFX","SFX","AZIZA","SFX0326-000980","5","False",NULL,"QUAI-SFX",NULL,NULL,"8009TU204",NULL
2943,NULL,10,"47",372815,"60","47",NULL,"15:00:00","17:00:00",10,"50","50","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306","AFI38","T004","1386","SFX0372815","E","0+0+0+0","13099","TRANSPORT AMBIANT","8009TU204","SF","SFAX","SFX","SFX","AZI",NULL,"8329769","SFX","SFX","AZIZA","SFX0226-003927","1","False",NULL,"QUAI-SFX",NULL,NULL,"8009TU204",NULL
11422,"2026-02-28 00:00:00",350,"77",372656,"60","77",NULL,"07:00:00","17:00:00",36,"40","40","0","0","1899-12-31 00:00:00",NULL,NULL,"2026-04-08 11:13:03.464306","2026-04-08 11:13:03.464306",NULL,"T008","1548","SFX0372656","I","0+0+0+0","101427","TRANSPORT SURGELE // -22?C","4994TU211","SF","SFAX","SFX","SFX","AZI",NULL,"8324340","SFX","SFX",NULL,"SFX0226-003823","9","False",NULL,"QUAI-SFX",NULL,NULL,"4994TU211",NULL
